5/12/2021 9:14:41 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:42 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:42 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:43 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:43 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:44 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:44 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:44 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:45 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:45 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:47 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:47 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:48 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:48 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:48 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:49 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:49 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:50 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:53 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:53 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:54 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:54 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:55 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:55 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:56 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:56 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:57 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:57 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:58 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:58 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:59 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:14:59 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:15:05 PM /TELEPLOC a x:284 Y:330 Map:1
5/12/2021 9:15:41 PM Se conecto con ip:168.196.245.137
5/12/2021 9:15:48 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:15:50 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:15:51 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:03 PM Transportó a deidhara hacia Mapa1 X:50 Y:50
5/12/2021 9:16:09 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:17 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:18 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:18 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:18 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:19 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:19 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:20 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:20 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:20 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:21 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:21 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:22 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:23 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:24 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:24 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:24 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:25 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:25 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:25 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:26 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:26 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:28 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:28 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:28 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:29 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:29 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:30 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:30 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:31 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:31 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:32 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:32 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:32 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:34 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:35 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:36 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:36 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:37 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:37 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:37 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:38 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:38 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:39 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:39 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:39 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:16:53 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:17:17 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:17:19 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:17:21 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:17:21 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:17:22 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:17:22 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:17:22 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:17:23 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:17:24 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:17:26 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:17:28 PM /TELEPLOC a x:279 Y:545 Map:1
5/12/2021 9:18:32 PM Se conecto con ip:168.196.245.137
5/12/2021 9:19:11 PM /TELEPLOC a x:355 Y:325 Map:1
5/12/2021 9:19:24 PM /TELEPLOC a x:454 Y:456 Map:1
5/12/2021 9:19:25 PM /TELEPLOC a x:454 Y:456 Map:1
5/12/2021 9:19:29 PM /TELEPLOC a x:454 Y:456 Map:1
5/12/2021 9:19:31 PM /TELEPLOC a x:454 Y:456 Map:1
5/12/2021 9:19:38 PM /TELEPLOC a x:454 Y:456 Map:1
5/12/2021 9:19:40 PM /TELEPLOC a x:454 Y:456 Map:1
5/12/2021 9:19:41 PM /TELEPLOC a x:454 Y:456 Map:1
5/12/2021 9:19:44 PM /TELEPLOC a x:454 Y:456 Map:1
5/12/2021 9:25:00 PM Se conecto con ip:168.196.245.137
5/12/2021 9:29:49 PM Se conecto con ip:168.196.245.137
5/12/2021 11:11:53 PM Se conecto con ip:168.196.245.137
5/12/2021 11:12:45 PM Se conecto con ip:168.196.245.137
5/12/2021 11:15:20 PM Se conecto con ip:168.196.245.137
5/12/2021 11:16:58 PM Se conecto con ip:168.196.245.137
5/12/2021 11:20:28 PM Se conecto con ip:168.196.245.137
5/12/2021 11:23:00 PM Se conecto con ip:168.196.245.137
5/12/2021 11:24:51 PM Se conecto con ip:168.196.245.137
5/12/2021 11:26:31 PM Se conecto con ip:168.196.245.137
5/12/2021 11:30:23 PM Se conecto con ip:168.196.245.137
5/12/2021 11:31:22 PM Se conecto con ip:168.196.245.137
5/12/2021 11:42:12 PM Se conecto con ip:168.196.245.137
5/12/2021 11:46:14 PM Se conecto con ip:168.196.245.137
5/12/2021 11:50:24 PM Se conecto con ip:168.196.245.137
5/12/2021 11:54:32 PM Se conecto con ip:168.196.245.137
5/13/2021 12:10:11 AM Se conecto con ip:168.196.245.137
5/13/2021 12:13:31 AM Se conecto con ip:168.196.245.137
5/13/2021 12:14:56 AM Se conecto con ip:168.196.245.137
5/13/2021 12:15:31 AM Se conecto con ip:168.196.245.137
5/13/2021 12:16:48 AM Se conecto con ip:168.196.245.137
5/13/2021 12:18:06 AM Se conecto con ip:168.196.245.137
5/13/2021 12:19:31 AM Se conecto con ip:168.196.245.137
5/13/2021 12:25:30 AM Se conecto con ip:168.196.245.137
5/13/2021 12:29:56 AM Se conecto con ip:168.196.245.137
5/13/2021 12:31:20 AM Se conecto con ip:168.196.245.137
5/13/2021 12:32:31 AM Se conecto con ip:168.196.245.137
5/13/2021 12:33:27 AM Se conecto con ip:168.196.245.137
5/13/2021 12:35:34 AM Se conecto con ip:168.196.245.137
5/13/2021 12:39:55 AM Se conecto con ip:168.196.245.137
5/13/2021 12:53:11 AM Se conecto con ip:168.196.245.137
5/13/2021 12:53:49 AM Se conecto con ip:168.196.245.137
5/13/2021 2:21:24 AM Se conecto con ip:168.196.245.137
5/13/2021 2:32:29 AM Se conecto con ip:168.196.245.137
5/13/2021 2:45:03 AM Se conecto con ip:168.196.245.137
5/13/2021 2:47:02 AM Se conecto con ip:168.196.245.137
5/13/2021 2:51:12 AM Se conecto con ip:168.196.245.137
5/13/2021 2:52:24 AM Se conecto con ip:168.196.245.137
5/13/2021 3:00:40 AM Se conecto con ip:168.196.245.137
5/13/2021 3:05:20 AM Se conecto con ip:168.196.245.137
5/13/2021 3:06:09 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:10 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:10 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:10 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:11 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:12 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:12 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:12 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:12 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:12 AM Agarro:3628 Objeto:Monedas de Oro
5/13/2021 3:06:12 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:13 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:13 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:13 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:13 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:13 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:14 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:14 AM Agarro:2467 Objeto:Poción Azul
5/13/2021 3:06:14 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:14 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:15 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:15 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:15 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:15 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:16 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:16 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:16 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:16 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:16 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:17 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:17 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:17 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:18 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:18 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:18 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:18 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:20 AM Agarro:500 Objeto:Poción Roja
5/13/2021 3:06:22 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:22 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:22 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:22 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:24 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:24 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:25 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:26 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:26 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:26 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:27 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:27 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:27 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:27 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:06:27 AM Agarro:10000 Objeto:Monedas de Oro
5/13/2021 3:16:27 AM Se conecto con ip:168.196.245.137
5/13/2021 3:21:43 AM Se conecto con ip:168.196.245.137
5/13/2021 3:30:11 AM Se conecto con ip:168.196.245.137
5/13/2021 3:32:13 AM Se conecto con ip:168.196.245.137
5/13/2021 3:32:17 AM Tiro cantidad:1 Objeto:Espada Mata Dragones NatOs
5/13/2021 3:32:28 AM Agarro:1 Objeto:Espada Mata Dragones NatOs
5/13/2021 3:47:09 AM Se conecto con ip:168.196.245.137
5/13/2021 3:48:10 AM Se conecto con ip:168.196.245.137
5/13/2021 3:48:12 AM Tiro cantidad:1 Objeto:Anillas Con Manto Desgastado (H/E/EO-M)
5/13/2021 3:53:41 AM Se conecto con ip:168.196.245.137
5/13/2021 12:35:41 PM Se conecto con ip:168.196.245.137
5/13/2021 12:39:09 PM Se conecto con ip:168.196.245.137
5/13/2021 12:39:13 PM Tiro cantidad:1 Objeto:Espada Mata Dragones NatOs
5/13/2021 12:39:17 PM Tiro cantidad:1 Objeto:Espada Mata Dragones
5/13/2021 12:39:20 PM Agarro:1 Objeto:Espada Mata Dragones
5/13/2021 12:39:21 PM Agarro:1 Objeto:Espada Mata Dragones NatOs
5/13/2021 12:49:34 PM Se conecto con ip:168.196.245.137
5/13/2021 1:01:25 PM Se conecto con ip:168.196.245.137
5/13/2021 4:16:22 PM Se conecto con ip:168.196.245.137
5/13/2021 4:22:38 PM Se conecto con ip:168.196.245.137
5/13/2021 4:23:30 PM Se conecto con ip:168.196.245.137
5/13/2021 4:24:56 PM Se conecto con ip:168.196.245.137
5/13/2021 4:39:47 PM Se conecto con ip:168.196.245.137
5/13/2021 5:44:45 PM Se conecto con ip:168.196.245.137
5/13/2021 5:50:59 PM Se conecto con ip:168.196.245.137
5/13/2021 5:54:16 PM Se conecto con ip:168.196.245.137
5/13/2021 5:57:08 PM Se conecto con ip:168.196.245.137
5/13/2021 5:58:58 PM Se conecto con ip:168.196.245.137
5/13/2021 6:01:44 PM Se conecto con ip:168.196.245.137
5/13/2021 6:03:10 PM Se conecto con ip:168.196.245.137
5/13/2021 6:06:01 PM Se conecto con ip:168.196.245.137
5/13/2021 6:11:11 PM Se conecto con ip:168.196.245.137
5/13/2021 6:21:39 PM Se conecto con ip:168.196.245.137
5/13/2021 6:31:12 PM Tiro cantidad:1 Objeto:Espada Mata Dragones NatOs
5/13/2021 6:31:16 PM Tiro cantidad:1 Objeto:Poción Roja
5/13/2021 6:31:59 PM Tiro cantidad:1 Objeto:Cota de Peto Liso (H/E/EO-M)
5/13/2021 6:32:30 PM Agarro:1 Objeto:Cota de Peto Liso (H/E/EO-M)
5/13/2021 6:32:31 PM Agarro:1 Objeto:Espada Mata Dragones NatOs
5/13/2021 6:32:32 PM Agarro:1 Objeto:Poción Roja
5/13/2021 6:32:46 PM Tiro cantidad:1 Objeto:Cota de Peto Liso (H/E/EO-M)
5/13/2021 6:32:59 PM Tiro cantidad:1 Objeto:Espada Mata Dragones
5/13/2021 6:33:47 PM Agarro:1 Objeto:Cota de Peto Liso (H/E/EO-M)
5/13/2021 6:33:48 PM Agarro:1 Objeto:Espada Mata Dragones
5/13/2021 6:34:01 PM Tiro cantidad:1 Objeto:Poción Roja
5/13/2021 6:34:07 PM Tiro cantidad:1 Objeto:Poción Roja
5/13/2021 6:34:12 PM Tiro cantidad:1 Objeto:Poción Roja
5/13/2021 6:34:18 PM Tiro cantidad:1 Objeto:Poción Roja
5/13/2021 6:34:26 PM Tiro cantidad:1 Objeto:Poción Roja
5/13/2021 9:37:40 PM Se conecto con ip:168.196.245.137
5/13/2021 9:46:30 PM Se conecto con ip:168.196.245.137
5/13/2021 9:50:05 PM Se conecto con ip:168.196.245.137
5/13/2021 9:55:28 PM Se conecto con ip:168.196.245.137
5/13/2021 9:57:06 PM Se conecto con ip:168.196.245.137
5/13/2021 9:59:29 PM Se conecto con ip:168.196.245.137
5/13/2021 10:06:29 PM Se conecto con ip:168.196.245.137
5/13/2021 10:09:18 PM Se conecto con ip:168.196.245.137
5/13/2021 10:10:23 PM Se conecto con ip:168.196.245.137
5/13/2021 10:15:44 PM Se conecto con ip:168.196.245.137
5/13/2021 10:23:03 PM Se conecto con ip:168.196.245.137
5/13/2021 10:26:40 PM Se conecto con ip:168.196.245.137
5/13/2021 10:28:57 PM Se conecto con ip:168.196.245.137
5/13/2021 10:32:37 PM Se conecto con ip:168.196.245.137
5/13/2021 10:36:16 PM Se conecto con ip:168.196.245.137
5/13/2021 10:39:44 PM Se conecto con ip:168.196.245.137
5/13/2021 10:43:43 PM Se conecto con ip:168.196.245.137
5/13/2021 10:44:49 PM Se conecto con ip:168.196.245.137
5/13/2021 10:45:44 PM Se conecto con ip:168.196.245.137
5/13/2021 10:46:55 PM Se conecto con ip:168.196.245.137
5/13/2021 10:48:23 PM Se conecto con ip:168.196.245.137
5/13/2021 10:50:21 PM Se conecto con ip:168.196.245.137
5/13/2021 11:03:15 PM Se conecto con ip:168.196.245.137
5/13/2021 11:06:00 PM Se conecto con ip:168.196.245.137
5/13/2021 11:12:28 PM Se conecto con ip:168.196.245.137
5/13/2021 11:13:26 PM Se conecto con ip:168.196.245.137
5/13/2021 11:15:44 PM Se conecto con ip:168.196.245.137
5/14/2021 12:04:33 AM Se conecto con ip:168.196.245.137
5/14/2021 12:19:51 AM Se conecto con ip:168.196.245.137
5/14/2021 12:28:40 AM Se conecto con ip:168.196.245.137
5/14/2021 12:31:42 AM Se conecto con ip:168.196.245.137
5/14/2021 12:32:00 AM Tiro cantidad:1 Objeto:Poción Azul
5/14/2021 12:32:03 AM Agarro:1 Objeto:Poción Azul
5/14/2021 12:32:42 AM Agarro:348 Objeto:Monedas de Oro
5/14/2021 12:35:38 AM Se conecto con ip:168.196.245.137
5/14/2021 12:42:24 AM Se conecto con ip:168.196.245.137
5/14/2021 12:42:26 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:27 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:27 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:28 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:28 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:29 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:29 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:30 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:30 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:31 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:31 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:32 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:32 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:35 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:39 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:41 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:44 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:45 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:48 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:51 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:54 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:42:57 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:46:47 AM Se conecto con ip:168.196.245.137
5/14/2021 12:47:43 AM Se conecto con ip:168.196.245.137
5/14/2021 12:48:18 AM Se conecto con ip:168.196.245.137
5/14/2021 12:49:16 AM Se conecto con ip:168.196.245.137
5/14/2021 12:49:31 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:49:34 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:49:36 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:49:38 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:49:40 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 12:49:42 AM /TELEPLOC a x:307 Y:863 Map:1
5/14/2021 11:16:05 AM Se conecto con ip:168.196.245.137
5/14/2021 11:20:49 AM Se conecto con ip:168.196.245.137
5/14/2021 11:35:16 AM Se conecto con ip:213.94.52.25
5/14/2021 11:36:49 AM Se conecto con ip:213.94.52.25
5/14/2021 11:38:19 AM Se conecto con ip:213.94.52.25
5/14/2021 11:46:38 AM Se conecto con ip:168.196.245.137
5/14/2021 11:52:14 AM Se conecto con ip:168.196.245.137
5/14/2021 11:53:08 AM /IRA feoo Mapa:1 X:290 Y:1016
5/14/2021 11:56:52 AM /IRA sensuito Mapa:8 X:85 Y:80
5/14/2021 11:58:54 AM /TELEPLOC a x:212 Y:1157 Map:8
5/14/2021 1:49:14 PM Se conecto con ip:168.196.245.137
5/14/2021 1:51:39 PM Se conecto con ip:168.196.245.137
5/14/2021 3:15:27 PM Se conecto con ip:168.196.245.137
5/14/2021 3:20:01 PM Se conecto con ip:168.196.245.137
5/14/2021 3:25:23 PM Se conecto con ip:168.196.245.137
5/14/2021 3:41:16 PM Se conecto con ip:168.196.245.137
5/14/2021 3:42:11 PM Se conecto con ip:168.196.245.137
5/14/2021 3:43:43 PM Se conecto con ip:168.196.245.137
5/14/2021 3:49:05 PM Se conecto con ip:168.196.245.137
5/14/2021 3:50:06 PM Se conecto con ip:168.196.245.137
5/14/2021 3:50:53 PM Se conecto con ip:168.196.245.137
5/14/2021 3:52:37 PM Se conecto con ip:168.196.245.137
5/14/2021 4:01:46 PM Se conecto con ip:168.196.245.137
5/14/2021 4:03:33 PM Se conecto con ip:168.196.245.137
5/14/2021 4:39:31 PM Se conecto con ip:168.196.245.137
5/14/2021 4:39:58 PM Se conecto con ip:168.196.245.137
5/14/2021 4:40:56 PM Se conecto con ip:168.196.245.137
5/14/2021 4:42:29 PM Se conecto con ip:168.196.245.137
5/14/2021 4:46:01 PM Se conecto con ip:168.196.245.137
5/14/2021 4:49:03 PM Se conecto con ip:168.196.245.137
5/14/2021 4:53:28 PM Se conecto con ip:168.196.245.137
5/14/2021 5:10:37 PM Se conecto con ip:168.196.245.137
5/14/2021 5:13:05 PM Se conecto con ip:168.196.245.137
5/14/2021 5:16:10 PM Se conecto con ip:168.196.245.137
5/14/2021 5:17:46 PM Se conecto con ip:168.196.245.137
5/14/2021 5:20:10 PM Se conecto con ip:168.196.245.137
5/14/2021 5:23:04 PM Se conecto con ip:168.196.245.137
5/14/2021 5:32:00 PM Se conecto con ip:168.196.245.137
5/14/2021 5:33:13 PM Se conecto con ip:168.196.245.137
5/14/2021 5:43:55 PM Se conecto con ip:168.196.245.137
14/05/2021 18:14:52 Se conecto con ip:127.0.0.1
14/05/2021 18:18:25 Se conecto con ip:127.0.0.1
14/05/2021 18:22:13 Se conecto con ip:127.0.0.1
14/05/2021 18:23:17 Se conecto con ip:127.0.0.1
14/05/2021 18:23:44 Se conecto con ip:127.0.0.1
14/05/2021 18:27:20 Se conecto con ip:127.0.0.1
14/05/2021 19:23:57 Se conecto con ip:127.0.0.1
14/05/2021 19:30:37 Se conecto con ip:127.0.0.1
14/05/2021 19:33:52 Se conecto con ip:127.0.0.1
14/05/2021 19:37:00 Se conecto con ip:127.0.0.1
14/05/2021 19:38:55 Se conecto con ip:127.0.0.1
14/05/2021 19:41:38 Se conecto con ip:127.0.0.1
14/05/2021 19:43:24 Se conecto con ip:127.0.0.1
14/05/2021 19:46:20 Se conecto con ip:127.0.0.1
14/05/2021 19:49:07 Se conecto con ip:127.0.0.1
14/05/2021 19:50:38 Se conecto con ip:127.0.0.1
14/05/2021 20:12:24 Se conecto con ip:127.0.0.1
14/05/2021 20:13:13 Se conecto con ip:127.0.0.1
14/05/2021 20:13:16 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:17 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:18 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:19 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:20 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:21 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:31 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:31 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:32 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:32 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:33 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:34 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:37 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:38 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:13:39 /TELEPLOC a x:176 Y:1209 Map:1
14/05/2021 20:14:00 /TELEPLOC a x:1100 Y:1500 Map:1
14/05/2021 20:14:01 /TELEPLOC a x:1100 Y:1500 Map:1
14/05/2021 20:14:02 /TELEPLOC a x:1100 Y:1500 Map:1
14/05/2021 20:14:02 /TELEPLOC a x:1100 Y:1500 Map:1
14/05/2021 20:14:03 /TELEPLOC a x:1100 Y:1500 Map:1
14/05/2021 20:14:04 /TELEPLOC a x:1100 Y:1500 Map:1
